Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
2014-07-10_12-00/1/frameAnnotations-1.avi_annotations/stop_1405043501.avi_image2.png;stop;643;442;676;478;training/2014-07-10_12-00/1/1.avi;1056;stop_1405043501.avi;11
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404942069.avi_image8.png;stop;34;329;114;422;training/2014-05-01_16-29/2/2.avi;5533;stop_1404942069.avi;41
2014-07-10_13-21/1/frameAnnotations-1.avi_annotations/stop_1405111468.avi_image5.png;stop;1113;325;1185;405;training/2014-07-10_13-21/1.avi;3720;stop_1405111468.avi;26
2014-07-11_12-50/2/frameAnnotations-2.avi_annotations/stop_1405359795.avi_image3.png;stop;776;439;822;489;training/2014-07-11_12-50/2/2.avi;8487;stop_1405359795.avi;16
2014-07-11_13-17/1/frameAnnotations-1.avi_annotations/stop_1405362029.avi_image0.png;stop;970;425;1009;466;training/2014-07-11_13-17/1/1.avi;7915;stop_1405362029.avi;1
2014-04-24_10-59/frameAnnotations-cam1-2.avi_annotations/stop_1399493548.avi_image0.png;stop;810;436;838;468;training/2014-04-24_10-59/cam1-2.avi;1297;stop_1399493548.avi;1
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398991228.avi_image2.png;stop;842;420;907;483;training/2014-05-01_11-00/cam1.avi;8150;stop_1398991228.avi;11
2014-07-11_13-25/frameAnnotations-cam1.avi_annotations/stop_1405371630.avi_image1.png;stop;876;439;907;472;training/2014-07-11_13-25/cam1.avi;2307;stop_1405371630.avi;6
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404941897.avi_image10.png;stop;910;420;956;469;training/2014-05-01_16-29/2/2.avi;2381;stop_1404941897.avi;61
2014-05-01_17-03/2/frameAnnotations-2.avi_annotations/stop_1404948592.avi_image4.png;stop;189;431;231;473;training/2014-05-01_17-03/2/2.avi;2968;stop_1404948592.avi;21
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404941897.avi_image28.png;stop;87;337;159;420;training/2014-05-01_16-29/2/2.avi;2489;stop_1404941897.avi;169
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398988348.avi_image9.png;stop;1148;260;1260;395;training/2014-05-01_10-40/cam1.avi;10349;stop_1398988348.avi;46
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398991088.avi_image1.png;stop;783;449;838;504;training/2014-05-01_11-00/cam1.avi;5617;stop_1398991088.avi;6
2014-07-09_17-38/1/frameAnnotations-1.avi_annotations/stop_1405034255.avi_image2.png;stop;646;439;680;476;training/2014-07-09_17-38/1/1.avi;1782;stop_1405034255.avi;11
2014-07-10_13-21/1/frameAnnotations-1.avi_annotations/stop_1405111468.avi_image4.png;stop;1018;361;1079;430;training/2014-07-10_13-21/1.avi;3715;stop_1405111468.avi;21
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812648.avi_image7.png;stop;871;401;910;439;training/2014-04-24_10-59/cam1.avi;7903;stop_1398812648.avi;36
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404942178.avi_image3.png;stop;251;428;313;489;training/2014-05-01_16-29/2/2.avi;7088;stop_1404942178.avi;16
2014-07-11_13-25/frameAnnotations-cam1.avi_annotations/stop_1405371717.avi_image4.png;stop;777;421;817;462;training/2014-07-11_13-25/cam1.avi;5056;stop_1405371717.avi;21
2014-04-24_10-59/frameAnnotations-cam1-2.avi_annotations/stop_1399493597.avi_image4.png;stop;981;374;1042;435;training/2014-04-24_10-59/cam1-2.avi;3343;stop_1399493597.avi;21
2014-07-09_17-38/1/frameAnnotations-1.avi_annotations/stop_1405034298.avi_image1.png;stop;766;471;798;504;training/2014-07-09_17-38/1/1.avi;2019;stop_1405034298.avi;6
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398988520.avi_image3.png;stop;687;443;731;483;training/2014-05-01_10-40/cam1.avi;12988;stop_1398988520.avi;16
2014-07-11_12-12/2/frameAnnotations-2.avi_annotations/stop_1405118807.avi_image2.png;stop;999;407;1072;484;training/2014-07-11_12-12/2/2.avi;5042;stop_1405118807.avi;11
2014-07-11_13-25/frameAnnotations-cam1.avi_annotations/stop_1405371612.avi_image2.png;stop;1104;281;1205;389;training/2014-07-11_13-25/cam1.avi;2016;stop_1405371612.avi;11
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812870.avi_image6.png;stop;905;381;957;438;training/2014-04-24_10-59/cam1.avi;12080;stop_1398812870.avi;31
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404941897.avi_image27.png;stop;1100;371;1172;447;training/2014-05-01_16-29/2/2.avi;2483;stop_1404941897.avi;163
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984432.avi_image8.png;stop;1020;388;1064;438;training/2014-04-24_11-43/cam1.avi;4960;stop_1398984432.avi;41
2014-07-10_12-25/2/frameAnnotations-2.avi_annotations/stop_1405106861.avi_image5.png;stop;1144;411;1185;456;training/2014-07-10_12-25/2/2.avi;185;stop_1405106861.avi;26
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398990984.avi_image5.png;stop;890;429;941;480;training/2014-05-01_11-00/cam1.avi;4193;stop_1398990984.avi;26
2014-07-10_12-00/1/frameAnnotations-1.avi_annotations/stop_1405043521.avi_image2.png;stop;882;410;926;456;training/2014-07-10_12-00/1/1.avi;1859;stop_1405043521.avi;11
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398990867.avi_image4.png;stop;1034;350;1123;444;training/2014-05-01_11-00/cam1.avi;2538;stop_1398990867.avi;21
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404941897.avi_image12.png;stop;315;411;359;458;training/2014-05-01_16-29/2/2.avi;2393;stop_1404941897.avi;73
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984716.avi_image6.png;stop;983;375;1035;433;training/2014-04-24_11-43/cam1.avi;8675;stop_1398984716.avi;31
2014-07-11_13-47/frameAnnotations-cam1.avi_annotations/stop_1405372278.avi_image5.png;stop;1068;293;1146;379;training/2014-07-11_13-47/cam1.avi;736;stop_1405372278.avi;26
2014-07-11_13-17/1/frameAnnotations-1.avi_annotations/stop_1405361960.avi_image1.png;stop;1058;400;1096;443;training/2014-07-11_13-17/1/1.avi;6737;stop_1405361960.avi;6
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398987796.avi_image2.png;stop;699;466;734;504;training/2014-05-01_10-40/cam1.avi;6253;stop_1398987796.avi;11
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812275.avi_image5.png;stop;811;386;862;435;training/2014-04-24_10-59/cam1.avi;3529;stop_1398812275.avi;26
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398987944.avi_image6.png;stop;1027;321;1127;429;training/2014-05-01_10-40/cam1.avi;7363;stop_1398987944.avi;31
2014-05-01_16-29/1/frameAnnotations-1.avi_annotations/stop_1404941242.avi_image2.png;stop;906;457;941;492;training/2014-05-01_16-29/1.avi;5650;stop_1404941242.avi;11
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404942069.avi_image0.png;stop;1115;418;1180;488;training/2014-05-01_16-29/2/2.avi;5493;stop_1404942069.avi;1
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984352.avi_image1.png;stop;681;436;702;461;training/2014-04-24_11-43/cam1.avi;2958;stop_1398984352.avi;6
2014-05-01_11-40/frameAnnotations-cam1.avi_annotations/stop_1398993352.avi_image13.png;stop;914;431;978;501;training/2014-05-01_11-40/cam1.avi;6231;stop_1398993352.avi;66
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812275.avi_image6.png;stop;864;358;927;423;training/2014-04-24_10-59/cam1.avi;3534;stop_1398812275.avi;31
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398988202.avi_image10.png;stop;96;267;221;398;training/2014-05-01_10-40/cam1.avi;9379;stop_1398988202.avi;51
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398988348.avi_image7.png;stop;1028;340;1110;425;training/2014-05-01_10-40/cam1.avi;10339;stop_1398988348.avi;36
2014-07-10_12-25/1/frameAnnotations-1.avi_annotations/stop_1405106680.avi_image1.png;stop;863;448;897;483;training/2014-07-10_12-25/1/1.avi;8769;stop_1405106680.avi;6
2014-07-10_12-00/1/frameAnnotations-1.avi_annotations/stop_1405043521.avi_image0.png;stop;857;420;897;460;training/2014-07-10_12-00/1/1.avi;1849;stop_1405043521.avi;1
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398990984.avi_image7.png;stop;981;387;1044;452;training/2014-05-01_11-00/cam1.avi;4203;stop_1398990984.avi;36
2014-05-01_11-40/frameAnnotations-cam1.avi_annotations/stop_1398993557.avi_image8.png;stop;928;366;1012;451;training/2014-05-01_11-40/cam1.avi;10895;stop_1398993557.avi;41
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398988424.avi_image8.png;stop;1170;346;1258;449;training/2014-05-01_10-40/cam1.avi;11287;stop_1398988424.avi;41
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398813081.avi_image2.png;stop;797;405;833;445;training/2014-04-24_10-59/cam1.avi;14258;stop_1398813081.avi;11
2014-07-10_12-25/1/frameAnnotations-1.avi_annotations/stop_1405106434.avi_image0.png;stop;814;463;845;493;training/2014-07-10_12-25/1/1.avi;4030;stop_1405106434.avi;1
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812048.avi_image2.png;stop;758;403;791;439;training/2014-04-24_10-59/cam1.avi;2801;stop_1398812048.avi;11
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984732.avi_image3.png;stop;1087;428;1120;465;training/2014-04-24_11-43/cam1.avi;8938;stop_1398984732.avi;16
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404941953.avi_image3.png;stop;337;423;387;472;training/2014-05-01_16-29/2/2.avi;2962;stop_1404941953.avi;16
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404941897.avi_image26.png;stop;1070;383;1134;451;training/2014-05-01_16-29/2/2.avi;2477;stop_1404941897.avi;157
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398991088.avi_image0.png;stop;766;458;811;503;training/2014-05-01_11-00/cam1.avi;5612;stop_1398991088.avi;1
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404942178.avi_image16.png;stop;1148;383;1224;472;training/2014-05-01_16-29/2/2.avi;7153;stop_1404942178.avi;81
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398991138.avi_image2.png;stop;735;458;793;516;training/2014-05-01_11-00/cam1.avi;6582;stop_1398991138.avi;11
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812516.avi_image3.png;stop;296;421;330;461;training/2014-04-24_10-59/cam1.avi;6955;stop_1398812516.avi;16
2014-07-10_12-00/2/frameAnnotations-2.avi_annotations/stop_1405044144.avi_image4.png;stop;899;440;953;494;training/2014-07-10_12-00/2/2.avi;2118;stop_1405044144.avi;21
2014-05-01_11-40/frameAnnotations-cam1.avi_annotations/stop_1398993352.avi_image9.png;stop;809;456;857;508;training/2014-05-01_11-40/cam1.avi;6211;stop_1398993352.avi;46
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984732.avi_image7.png;stop;435;374;491;441;training/2014-04-24_11-43/cam1.avi;8958;stop_1398984732.avi;36
2014-04-24_10-59/frameAnnotations-cam1-2.avi_annotations/stop_1399493611.avi_image4.png;stop;785;421;821;459;training/2014-04-24_10-59/cam1-2.avi;3792;stop_1399493611.avi;21
2014-07-11_12-12/2/frameAnnotations-2.avi_annotations/stop_1405118861.avi_image5.png;stop;899;383;968;455;training/2014-07-11_12-12/2/2.avi;5672;stop_1405118861.avi;26
2014-07-10_12-00/1/frameAnnotations-1.avi_annotations/stop_1405043874.avi_image4.png;stop;930;405;985;464;training/2014-07-10_12-00/1/1.avi;8836;stop_1405043874.avi;21
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398991000.avi_image1.png;stop;1098;452;1133;493;training/2014-05-01_11-00/cam1.avi;4414;stop_1398991000.avi;6
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398987810.avi_image1.png;stop;708;440;741;474;training/2014-05-01_10-40/cam1.avi;6694;stop_1398987810.avi;6
2014-05-01_11-40/frameAnnotations-cam1.avi_annotations/stop_1398993385.avi_image8.png;stop;1086;321;1197;433;training/2014-05-01_11-40/cam1.avi;6807;stop_1398993385.avi;41
2014-07-11_12-50/1/frameAnnotations-1.avi_annotations/stop_1405359141.avi_image1.png;stop;977;403;1021;449;training/2014-07-11_12-50/1/1.avi;5614;stop_1405359141.avi;6
2014-05-01_17-03/2/frameAnnotations-2.avi_annotations/stop_1404948592.avi_image12.png;stop;1024;317;1113;414;training/2014-05-01_17-03/2/2.avi;3008;stop_1404948592.avi;61
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812679.avi_image19.png;stop;1128;267;1216;377;training/2014-04-24_10-59/cam1.avi;8344;stop_1398812679.avi;96
2014-05-01_16-29/1/frameAnnotations-1.avi_annotations/stop_1404941103.avi_image3.png;stop;986;377;1055;447;training/2014-05-01_16-29/1.avi;3627;stop_1404941103.avi;16
2014-07-10_12-25/1/frameAnnotations-1.avi_annotations/stop_1405106680.avi_image11.png;stop;1102;383;1159;447;training/2014-07-10_12-25/1/1.avi;8819;stop_1405106680.avi;56
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984396.avi_image2.png;stop;696;458;721;482;training/2014-04-24_11-43/cam1.avi;3824;stop_1398984396.avi;11
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/pedestrianCrossing_1398812764.avi_image4.png;stop;931;359;994;433;training/2014-04-24_10-59/cam1.avi;9861;pedestrianCrossing_1398812764.avi;21
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398991228.avi_image5.png;stop;963;384;1058;477;training/2014-05-01_11-00/cam1.avi;8165;stop_1398991228.avi;26
2014-05-01_11-40/frameAnnotations-cam1.avi_annotations/stop_1398993494.avi_image17.png;stop;734;394;804;472;training/2014-05-01_11-40/cam1.avi;9766;stop_1398993494.avi;86
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398987810.avi_image3.png;stop;740;428;777;467;training/2014-05-01_10-40/cam1.avi;6704;stop_1398987810.avi;16
2014-07-11_12-12/1/frameAnnotations-1.avi_annotations/stop_1405118534.avi_image3.png;stop;1037;401;1102;470;training/2014-07-11_12-12/1/1.avi;10571;stop_1405118534.avi;16
2014-07-11_13-25/frameAnnotations-cam1.avi_annotations/stop_1405371814.avi_image0.png;stop;890;450;923;486;training/2014-07-11_13-25/cam1.avi;6538;stop_1405371814.avi;1
2014-07-11_13-25/frameAnnotations-cam1.avi_annotations/stop_1405371693.avi_image1.png;stop;1048;417;1090;456;training/2014-07-11_13-25/cam1.avi;3648;stop_1405371693.avi;6
2014-07-10_12-00/1/frameAnnotations-1.avi_annotations/stop_1405043512.avi_image5.png;stop;1130;449;1189;511;training/2014-07-10_12-00/1/1.avi;1389;stop_1405043512.avi;26
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404941953.avi_image0.png;stop;1061;428;1106;475;training/2014-05-01_16-29/2/2.avi;2947;stop_1404941953.avi;1
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398987785.avi_image8.png;stop;1199;321;1272;411;training/2014-05-01_10-40/cam1.avi;6022;stop_1398987785.avi;41
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398988520.avi_image1.png;stop;665;457;703;497;training/2014-05-01_10-40/cam1.avi;12978;stop_1398988520.avi;6
2014-07-07_17-19/frameAnnotations-cam1.avi_annotations/stop_1404939571.avi_image2.png;stop;1133;419;1179;465;training/2014-07-07_17-19/cam1.avi;9270;stop_1404939571.avi;11
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398990867.avi_image1.png;stop;786;417;835;471;training/2014-05-01_11-00/cam1.avi;2523;stop_1398990867.avi;6
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404941953.avi_image9.png;stop;1199;399;1253;464;training/2014-05-01_16-29/2/2.avi;2992;stop_1404941953.avi;46
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984732.avi_image11.png;stop;152;246;264;391;training/2014-04-24_11-43/cam1.avi;8978;stop_1398984732.avi;56
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398990984.avi_image8.png;stop;1044;390;1117;465;training/2014-05-01_11-00/cam1.avi;4208;stop_1398990984.avi;41
2014-07-10_12-00/1/frameAnnotations-1.avi_annotations/stop_1405043501.avi_image10.png;stop;1038;304;1121;397;training/2014-07-10_12-00/1/1.avi;1096;stop_1405043501.avi;51
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404942178.avi_image13.png;stop;1068;555;1121;613;training/2014-05-01_16-29/2/2.avi;7138;stop_1404942178.avi;66
2014-07-11_12-12/1/frameAnnotations-1.avi_annotations/stop_1405118342.avi_image2.png;stop;994;435;1030;474;training/2014-07-11_12-12/1/1.avi;7469;stop_1405118342.avi;11
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398988348.avi_image1.png;stop;976;441;1016;476;training/2014-05-01_10-40/cam1.avi;10309;stop_1398988348.avi;6
2014-07-11_13-47/frameAnnotations-cam1.avi_annotations/stop_1405372278.avi_image0.png;stop;837;423;879;463;training/2014-07-11_13-47/cam1.avi;711;stop_1405372278.avi;1
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404941897.avi_image23.png;stop;263;404;314;453;training/2014-05-01_16-29/2/2.avi;2459;stop_1404941897.avi;139
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984579.avi_image2.png;stop;812;402;852;441;training/2014-04-24_11-43/cam1.avi;7415;stop_1398984579.avi;11
2014-07-10_12-25/1/frameAnnotations-1.avi_annotations/stop_1405106680.avi_image4.png;stop;935;429;978;475;training/2014-07-10_12-25/1/1.avi;8784;stop_1405106680.avi;21
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398990808.avi_image4.png;stop;706;418;757;473;training/2014-05-01_11-00/cam1.avi;1691;stop_1398990808.avi;21
2014-07-11_12-50/2/frameAnnotations-2.avi_annotations/stop_1405359795.avi_image1.png;stop;364;461;407;506;training/2014-07-11_12-50/2/2.avi;8477;stop_1405359795.avi;6
2014-07-09_17-38/1/frameAnnotations-1.avi_annotations/stop_1405034255.avi_image7.png;stop;950;326;1026;407;training/2014-07-09_17-38/1/1.avi;1807;stop_1405034255.avi;36
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398988378.avi_image2.png;stop;724;456;758;494;training/2014-05-01_10-40/cam1.avi;10685;stop_1398988378.avi;11
2014-07-10_12-00/1/frameAnnotations-1.avi_annotations/stop_1405043638.avi_image0.png;stop;927;409;977;461;training/2014-07-10_12-00/1/1.avi;3831;stop_1405043638.avi;1
2014-07-11_12-12/2/frameAnnotations-2.avi_annotations/stop_1405118861.avi_image3.png;stop;849;412;898;470;training/2014-07-11_12-12/2/2.avi;5662;stop_1405118861.avi;16
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812048.avi_image0.png;stop;726;414;757;447;training/2014-04-24_10-59/cam1.avi;2791;stop_1398812048.avi;1
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398985027.avi_image3.png;stop;764;385;828;451;training/2014-04-24_11-43/cam1.avi;13279;stop_1398985027.avi;16
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404942178.avi_image15.png;stop;1131;557;1189;619;training/2014-05-01_16-29/2/2.avi;7148;stop_1404942178.avi;76
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984963.avi_image2.png;stop;763;434;800;474;training/2014-04-24_11-43/cam1.avi;12314;stop_1398984963.avi;11
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398987817.avi_image11.png;stop;212;412;261;474;training/2014-05-01_10-40/cam1.avi;6806;stop_1398987817.avi;56
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404942069.avi_image4.png;stop;1186;407;1253;482;training/2014-05-01_16-29/2/2.avi;5513;stop_1404942069.avi;21
2014-05-01_17-03/1/frameAnnotations-1.avi_annotations/stop_1404947715.avi_image8.png;stop;1142;236;1250;359;training/2014-05-01_17-03/1/1.avi;4942;stop_1404947715.avi;41
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984937.avi_image7.png;stop;756;414;811;474;training/2014-04-24_11-43/cam1.avi;11877;stop_1398984937.avi;36
2014-07-10_12-00/1/frameAnnotations-1.avi_annotations/stop_1405043628.avi_image3.png;stop;894;397;952;457;training/2014-07-10_12-00/1/1.avi;3550;stop_1405043628.avi;16
2014-07-09_17-38/1/frameAnnotations-1.avi_annotations/stop_1405034318.avi_image12.png;stop;1127;346;1199;426;training/2014-07-09_17-38/1/1.avi;2556;stop_1405034318.avi;61
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404941897.avi_image1.png;stop;811;439;844;475;training/2014-05-01_16-29/2/2.avi;2327;stop_1404941897.avi;7
2014-07-10_12-25/2/frameAnnotations-2.avi_annotations/stop_1405106861.avi_image1.png;stop;957;446;990;481;training/2014-07-10_12-25/2/2.avi;165;stop_1405106861.avi;6
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812478.avi_image3.png;stop;335;435;366;466;training/2014-04-24_10-59/cam1.avi;6620;stop_1398812478.avi;16
2014-07-11_12-12/1/frameAnnotations-1.avi_annotations/stop_1405118357.avi_image1.png;stop;888;460;929;504;training/2014-07-11_12-12/1/1.avi;7838;stop_1405118357.avi;6
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398991228.avi_image1.png;stop;798;430;853;493;training/2014-05-01_11-00/cam1.avi;8145;stop_1398991228.avi;6
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398987817.avi_image3.png;stop;768;416;804;459;training/2014-05-01_10-40/cam1.avi;6766;stop_1398987817.avi;16
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398990808.avi_image5.png;stop;814;397;874;470;training/2014-05-01_11-00/cam1.avi;1696;stop_1398990808.avi;26
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812905.avi_image6.png;stop;1094;318;1154;392;training/2014-04-24_10-59/cam1.avi;12643;stop_1398812905.avi;31
2014-05-01_17-03/1/frameAnnotations-1.avi_annotations/stop_1404947715.avi_image1.png;stop;751;405;804;461;training/2014-05-01_17-03/1/1.avi;4907;stop_1404947715.avi;6
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398987785.avi_image1.png;stop;690;438;725;483;training/2014-05-01_10-40/cam1.avi;5987;stop_1398987785.avi;6
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812831.avi_image0.png;stop;860;436;908;488;training/2014-04-24_10-59/cam1.avi;10878;stop_1398812831.avi;1
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404942178.avi_image4.png;stop;917;440;962;488;training/2014-05-01_16-29/2/2.avi;7093;stop_1404942178.avi;21
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398988503.avi_image5.png;stop;1081;427;1167;521;training/2014-05-01_10-40/cam1.avi;12716;stop_1398988503.avi;26
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812275.avi_image2.png;stop;751;428;780;459;training/2014-04-24_10-59/cam1.avi;3514;stop_1398812275.avi;11
2014-07-10_12-00/1/frameAnnotations-1.avi_annotations/stop_1405043874.avi_image0.png;stop;833;444;864;478;training/2014-07-10_12-00/1/1.avi;8816;stop_1405043874.avi;1
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398988378.avi_image4.png;stop;757;429;808;482;training/2014-05-01_10-40/cam1.avi;10695;stop_1398988378.avi;21
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812679.avi_image15.png;stop;926;349;995;423;training/2014-04-24_10-59/cam1.avi;8324;stop_1398812679.avi;76
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398812846.avi_image0.png;stop;705;412;748;458;training/2014-04-24_10-59/cam1.avi;11513;stop_1398812846.avi;1
2014-05-01_16-29/1/frameAnnotations-1.avi_annotations/stop_1404941124.avi_image3.png;stop;1047;403;1119;475;training/2014-05-01_16-29/1.avi;3899;stop_1404941124.avi;16
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398987810.avi_image2.png;stop;724;437;757;471;training/2014-05-01_10-40/cam1.avi;6699;stop_1398987810.avi;11
2014-07-10_12-00/2/frameAnnotations-2.avi_annotations/stop_1405044144.avi_image5.png;stop;940;430;995;494;training/2014-07-10_12-00/2/2.avi;2123;stop_1405044144.avi;26
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404942178.avi_image11.png;stop;79;394;152;483;training/2014-05-01_16-29/2/2.avi;7128;stop_1404942178.avi;56
2014-07-11_13-25/frameAnnotations-cam1.avi_annotations/stop_1405371717.avi_image10.png;stop;813;368;874;432;training/2014-07-11_13-25/cam1.avi;5086;stop_1405371717.avi;51
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398990984.avi_image2.png;stop;829;467;863;498;training/2014-05-01_11-00/cam1.avi;4178;stop_1398990984.avi;11
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984352.avi_image7.png;stop;889;382;941;435;training/2014-04-24_11-43/cam1.avi;2988;stop_1398984352.avi;36
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404942069.avi_image6.png;stop;95;347;175;430;training/2014-05-01_16-29/2/2.avi;5523;stop_1404942069.avi;31
2014-04-24_10-59/frameAnnotations-cam1.avi_annotations/stop_1398811992.avi_image4.png;stop;963;352;1015;407;training/2014-04-24_10-59/cam1.avi;1945;stop_1398811992.avi;21
2014-04-24_11-43/frameAnnotations-cam1.avi_annotations/stop_1398984266.avi_image2.png;stop;708;417;744;454;training/2014-04-24_11-43/cam1.avi;2448;stop_1398984266.avi;11
2014-05-01_11-00/frameAnnotations-cam1.avi_annotations/stop_1398991138.avi_image8.png;stop;987;300;1135;468;training/2014-05-01_11-00/cam1.avi;6612;stop_1398991138.avi;41
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398988202.avi_image9.png;stop;184;316;289;417;training/2014-05-01_10-40/cam1.avi;9374;stop_1398988202.avi;46
2014-05-01_16-29/2/frameAnnotations-2.avi_annotations/stop_1404941897.avi_image0.png;stop;811;439;844;475;training/2014-05-01_16-29/2/2.avi;2321;stop_1404941897.avi;1
2014-05-01_10-40/frameAnnotations-cam1.avi_annotations/stop_1398988378.avi_image8.png;stop;944;333;1035;426;training/2014-05-01_10-40/cam1.avi;10715;stop_1398988378.avi;41
2014-07-10_12-00/1/frameAnnotations-1.avi_annotations/stop_1405043512.avi_image0.png;stop;837;471;872;510;training/2014-07-10_12-00/1/1.avi;1364;stop_1405043512.avi;1
2014-07-11_13-17/1/frameAnnotations-1.avi_annotations/stop_1405362056.avi_image1.png;stop;948;447;982;482;training/2014-07-11_13-17/1/1.avi;8372;stop_1405362056.avi;6
